AreaID,ManagedAreaName,ParameterName,RelativeDepth,ActivityType,SufficientData,N_Data,N_Years,EarliestYear,LatestYear,EarliestSampleDate,LastSampleDate,Median,Independent,tau,p,SenSlope,SenIntercept,ChiSquared,pChiSquared,ub,lb,Trend,Website,TrendIcon,TrendText
37,Rocky Bayou State Park Aquatic Preserve,Water Temperature,All,Field,TRUE,512,20,1994,2025,1994-06-08T00:00:00Z,2025-12-03T10:25:00Z,25.0278,TRUE,0.16244,0.00285,0.07135,22.90553,16.3869,0.1274,0.11827,0.02179,1,1,1,Increasing trend
37,Rocky Bayou State Park Aquatic Preserve,Water Temperature,Bottom,Field,TRUE,118,13,1994,2025,1994-06-08T00:00:00Z,2025-12-03T10:25:00Z,24.38885,TRUE,0.10826,0.09229,0.06667,22.21978,12.1468,0.3527,0.16645,-0.01198,0,0,0,No detectable trend
37,Rocky Bayou State Park Aquatic Preserve,Water Temperature,Surface,Field,TRUE,246,20,1994,2025,1994-06-08T00:00:00Z,2025-12-03T10:25:00Z,25.1667,TRUE,0.0907,0.08547,0.04889,22.47014,9.8556,0.5434,0.11238,-0.00673,0,0,0,No detectable trend
37,Rocky Bayou State Park Aquatic Preserve,pH,All,Field,TRUE,770,28,1994,2025,1994-10-31T00:00:00Z,2025-12-03T10:25:00Z,7.9,TRUE,0.03835,0.38134,0.0025,7.84565,8.8222,0.6383,0.00828,-0.00274,0,1,0,No detectable trend
37,Rocky Bayou State Park Aquatic Preserve,pH,Bottom,Field,TRUE,270,19,2001,2025,2001-02-19T09:30:00Z,2025-12-03T10:25:00Z,7.84,TRUE,0.04958,0.40166,0.00333,7.83925,8.8512,0.6356,0.01,-0.00508,0,0,0,No detectable trend
37,Rocky Bayou State Park Aquatic Preserve,pH,Surface,Field,TRUE,378,28,1994,2025,1994-10-31T00:00:00Z,2025-12-03T10:25:00Z,7.98,TRUE,0.0111,0.80959,0.00087,8.04401,17.9248,0.0833,0.00712,-0.005,0,0,0,No detectable trend
38,Rookery Bay Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",All,Lab,TRUE,1713,16,2002,2025,2002-07-17T12:29:00Z,2025-10-28T12:08:00Z,4.3,TRUE,0.09735,0.1062,0.04914,3.12217,17.3321,0.0984,0.10241,-0.00903,0,1,0,No detectable trend
38,Rookery Bay Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",Bottom,Lab,FALSE,9,2,2002,2025,2002-07-17T12:29:00Z,2025-02-12T06:00:00Z,4.4,,,,,,,,,,,0,2,Insufficient data
38,Rookery Bay Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",Surface,Lab,TRUE,1704,15,2006,2025,2006-01-19T10:54:00Z,2025-10-28T12:08:00Z,4.25,TRUE,0.10797,0.07681,0.04861,2.92045,17.6235,0.0907,0.1104,-0.00606,0,0,0,No detectable trend
38,Rookery Bay Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",All,Lab,TRUE,3290,27,1999,2025,1999-01-26T00:00:00Z,2025-10-28T12:08:00Z,5,TRUE,0.17531,0.00006,0.05756,4.37536,15.8563,0.1466,0.08818,0.03213,1,1,1,Increasing trend
38,Rookery Bay Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",Bottom,Lab,FALSE,9,2,2005,2025,2005-06-07T00:00:00Z,2025-02-12T06:00:00Z,4.9,,,,,,,,,,,0,2,Insufficient data
38,Rookery Bay Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",Surface,Lab,TRUE,3282,27,1999,2025,1999-01-26T00:00:00Z,2025-10-28T12:08:00Z,5,TRUE,0.17437,0.00007,0.05756,4.37536,15.9712,0.1422,0.08805,0.03171,1,0,1,Increasing trend
38,Rookery Bay Aquatic Preserve,Colored Dissolved Organic Matter,All,Lab,TRUE,183,11,2001,2021,2001-04-25T00:00:00Z,2021-08-16T12:00:00Z,7,TRUE,0.50505,0.05145,0.325,4.7,3.7997,0.9559,1.20441,-0.00171,0,1,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Colored Dissolved Organic Matter,Surface,Lab,TRUE,183,11,2001,2021,2001-04-25T00:00:00Z,2021-08-16T12:00:00Z,7,TRUE,0.50505,0.05145,0.325,4.7,3.7997,0.9559,1.20441,-0.00171,0,0,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Dissolved Oxygen,All,Field,TRUE,3909,34,1989,2025,1989-04-11T07:50:00Z,2025-09-16T10:42:00Z,5.9,TRUE,-0.09659,0.01615,-0.01511,6.17588,1.7202,0.9993,-0.003,-0.02868,-1,1,-1,Decreasing trend
38,Rookery Bay Aquatic Preserve,Dissolved Oxygen,Bottom,Field,TRUE,1890,30,1989,2025,1989-04-11T07:55:00Z,2025-05-20T12:46:00Z,5.76,TRUE,0.09378,0.04204,0.01539,5.81623,8.3287,0.6836,0.02915,0.00048,1,0,1,Increasing trend
38,Rookery Bay Aquatic Preserve,Dissolved Oxygen,Surface,Field,TRUE,2006,34,1989,2025,1989-04-11T07:50:00Z,2025-09-16T10:42:00Z,6,TRUE,-0.10372,0.01131,-0.01646,6.25899,3.2799,0.9865,-0.00389,-0.03046,-1,0,-1,Decreasing trend
38,Rookery Bay Aquatic Preserve,Dissolved Oxygen Saturation,All,Field,TRUE,197,19,1998,2025,1998-06-04T00:00:00Z,2025-10-28T12:08:00Z,86.1,TRUE,-0.07319,0.4526,-0.30873,95.01341,12.0677,0.3586,0.38326,-0.94367,0,1,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Dissolved Oxygen Saturation,Bottom,Field,FALSE,36,7,2015,2024,2015-03-17T10:40:00Z,2024-04-15T10:29:00Z,81.45,,,,,,,,,,,0,2,Insufficient data
38,Rookery Bay Aquatic Preserve,Dissolved Oxygen Saturation,Surface,Field,TRUE,149,19,1998,2025,1998-06-04T00:00:00Z,2025-10-28T12:08:00Z,87.3,TRUE,-0.07962,0.26132,-0.47917,96.52708,12.5842,0.3214,0.29639,-1.20065,0,0,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Salinity,All,All,TRUE,4638,46,1954,2025,1954-02-10T00:00:00Z,2025-09-16T10:42:00Z,34.24,TRUE,0.03423,0.35135,0.00671,34.09494,4.8239,0.9394,0.02321,-0.00675,0,1,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Salinity,All,Field,TRUE,4638,46,1954,2025,1954-02-10T00:00:00Z,2025-09-16T10:42:00Z,34.24,TRUE,0.03423,0.35135,0.00671,34.09494,4.8239,0.9394,0.02321,-0.00675,0,0,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Salinity,Bottom,All,TRUE,1902,31,1989,2025,1989-04-11T07:55:00Z,2025-05-20T12:46:00Z,34.4,TRUE,0.07959,0.11683,0.0367,34.56726,7.2751,0.7764,0.08035,-0.00664,0,0,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Salinity,Bottom,Field,TRUE,1902,31,1989,2025,1989-04-11T07:55:00Z,2025-05-20T12:46:00Z,34.4,TRUE,0.07959,0.11683,0.0367,34.56726,7.2751,0.7764,0.08035,-0.00664,0,0,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Salinity,Surface,All,TRUE,2688,46,1954,2025,1954-02-10T00:00:00Z,2025-09-16T10:42:00Z,34.085,TRUE,0.02622,0.45899,0.00613,33.9618,3.7872,0.9757,0.02234,-0.00631,0,0,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Salinity,Surface,Field,TRUE,2688,46,1954,2025,1954-02-10T00:00:00Z,2025-09-16T10:42:00Z,34.085,TRUE,0.02622,0.45899,0.00613,33.9618,3.7872,0.9757,0.02234,-0.00631,0,0,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Secchi Depth,All,Field,TRUE,434,22,1998,2025,1998-07-01T00:00:00Z,2025-09-16T10:42:00Z,-1.2,TRUE,0.10906,0.11207,0.01134,-1.16309,12.732,0.3112,0.02169,-0.00275,0,1,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Total Nitrogen,All,Lab,TRUE,2640,30,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,0.26,TRUE,0.1689,0.00024,0.00472,0.20291,6.859,0.8104,0.0073,0.00235,1,1,1,Increasing trend
38,Rookery Bay Aquatic Preserve,Total Nitrogen,Bottom,Lab,FALSE,37,6,2002,2025,2002-07-17T12:29:00Z,2025-05-20T12:46:00Z,0.402,,,,,,,,,,,0,2,Insufficient data
38,Rookery Bay Aquatic Preserve,Total Nitrogen,Surface,Lab,TRUE,2603,30,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,0.25689,TRUE,0.1641,0.00041,0.00458,0.19875,6.3537,0.8488,0.00726,0.00218,1,0,1,Increasing trend
38,Rookery Bay Aquatic Preserve,Total Phosphorus,All,Lab,TRUE,2270,33,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,0.034,TRUE,-0.03641,0.29661,-0.00013,0.04007,15.7784,0.1496,0.00013,-0.00037,0,1,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Total Phosphorus,Bottom,Lab,FALSE,38,8,1992,2025,1992-04-15T11:55:00Z,2025-05-20T12:46:00Z,0.043,,,,,,,,,,,0,2,Insufficient data
38,Rookery Bay Aquatic Preserve,Total Phosphorus,Surface,Lab,TRUE,2232,33,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,0.034,TRUE,-0.04076,0.25967,-0.00012,0.04037,12.9873,0.2942,0.00012,-0.00037,0,0,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Total Suspended Solids,All,Lab,TRUE,260,24,1989,2025,1989-04-11T08:40:00Z,2025-05-06T06:34:00Z,8,TRUE,0.13598,0.02393,0.12,2.6125,12.0807,0.3576,0.22222,0,1,1,1,Increasing trend
38,Rookery Bay Aquatic Preserve,Total Suspended Solids,Bottom,Lab,FALSE,5,3,1992,2002,1992-04-15T11:55:00Z,2002-07-17T12:29:00Z,15,,,,,,,,,,,0,2,Insufficient data
38,Rookery Bay Aquatic Preserve,Total Suspended Solids,Surface,Lab,TRUE,255,22,1989,2025,1989-04-11T08:40:00Z,2025-05-06T06:34:00Z,8,TRUE,0.16334,0.0062,0.14286,0.52288,14.4734,0.2079,0.25,0,1,0,1,Increasing trend
38,Rookery Bay Aquatic Preserve,Turbidity,All,All,TRUE,2418,32,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,5.6,TRUE,0.19673,0.00001,0.1042,4.17921,15.6678,0.1539,0.14085,0.0647,1,0,1,Increasing trend
38,Rookery Bay Aquatic Preserve,Turbidity,All,Field,TRUE,539,10,2000,2023,2000-07-10T00:00:00Z,2023-01-07T21:53:00Z,8.7,TRUE,0.06566,0.54601,0.10636,7.23116,11.0019,0.4431,0.67829,-0.17273,0,0,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Turbidity,All,Lab,TRUE,1879,32,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,5,TRUE,0.23872,0,0.10936,3.58473,13.1224,0.2854,0.15,0.07363,1,1,1,Increasing trend
38,Rookery Bay Aquatic Preserve,Turbidity,Bottom,All,FALSE,40,8,1992,2025,1992-04-15T11:55:00Z,2025-05-20T12:46:00Z,6.35,,,,,,,,,,,0,2,Insufficient data
38,Rookery Bay Aquatic Preserve,Turbidity,Bottom,Lab,FALSE,40,8,1992,2025,1992-04-15T11:55:00Z,2025-05-20T12:46:00Z,6.35,,,,,,,,,,,0,2,Insufficient data
38,Rookery Bay Aquatic Preserve,Turbidity,Surface,All,TRUE,2377,32,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,5.6,TRUE,0.19093,0.00002,0.10372,4.07881,15.7541,0.1505,0.14614,0.06197,1,0,1,Increasing trend
38,Rookery Bay Aquatic Preserve,Turbidity,Surface,Field,TRUE,538,10,2000,2023,2000-07-10T00:00:00Z,2023-01-07T21:53:00Z,8.655,TRUE,0.06566,0.54601,0.10636,7.18159,11.0019,0.4431,0.67829,-0.17273,0,0,0,No detectable trend
38,Rookery Bay Aquatic Preserve,Turbidity,Surface,Lab,TRUE,1839,32,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,4.99,TRUE,0.23179,0,0.10872,3.54323,12.7311,0.3113,0.15285,0.07129,1,0,1,Increasing trend
38,Rookery Bay Aquatic Preserve,Water Temperature,All,Field,TRUE,4571,45,1954,2025,1954-02-10T00:00:00Z,2025-10-28T12:08:00Z,26.22,TRUE,0.0837,0.01372,0.01114,25.15326,9.9312,0.5366,0.02164,0.00205,1,1,1,Increasing trend
38,Rookery Bay Aquatic Preserve,Water Temperature,Bottom,Field,TRUE,1917,31,1989,2025,1989-04-11T07:55:00Z,2025-05-20T12:46:00Z,26.14,TRUE,0.10327,0.03735,0.03333,25.7013,7.2076,0.782,0.05768,0.00213,1,0,1,Increasing trend
38,Rookery Bay Aquatic Preserve,Water Temperature,Surface,Field,TRUE,2596,45,1954,2025,1954-02-10T00:00:00Z,2025-10-28T12:08:00Z,26.4,TRUE,0.07458,0.02972,0.01114,25.07276,12.1543,0.3522,0.02153,0.00091,1,0,1,Increasing trend
38,Rookery Bay Aquatic Preserve,pH,All,Field,TRUE,1887,38,1955,2025,1955-03-17T00:00:00Z,2025-10-28T12:08:00Z,7.9,TRUE,-0.13597,0.00042,-0.00354,8.06668,9.1746,0.6058,-0.00167,-0.00601,-1,1,-1,Decreasing trend
38,Rookery Bay Aquatic Preserve,pH,Bottom,Field,TRUE,96,13,1989,2025,1989-04-11T07:55:00Z,2025-05-20T12:46:00Z,7.86,TRUE,-0.16873,0.41021,-0.00254,8.02152,8.6091,0.6579,0.00625,-0.0219,0,0,0,No detectable trend
38,Rookery Bay Aquatic Preserve,pH,Surface,Field,TRUE,1778,38,1955,2025,1955-03-17T00:00:00Z,2025-10-28T12:08:00Z,7.9,TRUE,-0.12738,0.00116,-0.00348,8.07909,8.2874,0.6873,-0.00141,-0.00603,-1,0,-1,Decreasing trend
39,Rookery Bay National Estuarine Research Reserve,"Chlorophyll a, Corrected for Pheophytin",All,Lab,TRUE,2391,16,2002,2025,2002-07-17T12:29:00Z,2025-10-28T12:08:00Z,4.1,TRUE,0.04598,0.45351,0.02004,3.35585,10.1742,0.5148,0.07142,-0.04171,0,1,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,"Chlorophyll a, Corrected for Pheophytin",Bottom,Lab,FALSE,13,2,2002,2025,2002-07-17T12:29:00Z,2025-02-12T06:00:00Z,2.3,,,,,,,,,,,0,2,Insufficient data
39,Rookery Bay National Estuarine Research Reserve,"Chlorophyll a, Corrected for Pheophytin",Surface,Lab,TRUE,2378,16,2002,2025,2002-07-17T15:15:00Z,2025-10-28T12:08:00Z,4.1,TRUE,0.0344,0.58153,0.01507,3.35585,11.6173,0.3931,0.06074,-0.049,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,"Chlorophyll a, Uncorrected for Pheophytin",All,Lab,TRUE,5487,32,1994,2025,1994-09-28T00:00:00Z,2025-10-28T12:08:00Z,4.4,TRUE,0.31615,0,0.08998,3.63368,6.0451,0.8703,0.11811,0.06841,1,1,1,Increasing trend
39,Rookery Bay National Estuarine Research Reserve,"Chlorophyll a, Uncorrected for Pheophytin",Bottom,Lab,FALSE,8,1,2025,2025,2025-02-11T12:30:00Z,2025-02-12T06:00:00Z,4.05,,,,,,,,,,,0,2,Insufficient data
39,Rookery Bay National Estuarine Research Reserve,"Chlorophyll a, Uncorrected for Pheophytin",Surface,Lab,TRUE,5479,32,1994,2025,1994-09-28T00:00:00Z,2025-10-28T12:08:00Z,4.4,TRUE,0.31615,0,0.08998,3.63368,6.0451,0.8703,0.11826,0.06841,1,0,1,Increasing trend
39,Rookery Bay National Estuarine Research Reserve,Colored Dissolved Organic Matter,All,Lab,TRUE,193,12,2001,2017,2001-04-25T00:00:00Z,2017-01-27T00:00:00Z,8,TRUE,0.3619,0.15328,0.27778,5.61538,7.8132,0.6471,0.5933,-0.06258,0,1,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Colored Dissolved Organic Matter,Surface,Lab,TRUE,193,12,2001,2017,2001-04-25T00:00:00Z,2017-01-27T00:00:00Z,8,TRUE,0.3619,0.15328,0.27778,5.61538,7.8132,0.6471,0.5933,-0.06258,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Dissolved Oxygen,All,Field,TRUE,14164,36,1989,2025,1989-04-11T07:50:00Z,2025-09-16T10:42:00Z,5.8,TRUE,-0.11754,0.00139,-0.01509,6.15378,12.7661,0.3089,-0.00642,-0.02483,-1,1,-1,Decreasing trend
39,Rookery Bay National Estuarine Research Reserve,Dissolved Oxygen,Bottom,Field,TRUE,7025,36,1989,2025,1989-04-11T07:55:00Z,2025-05-21T11:35:00Z,5.6,TRUE,-0.06839,0.06893,-0.00881,5.98386,9.7476,0.5532,0.00056,-0.01972,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Dissolved Oxygen,Surface,Field,TRUE,7097,35,1989,2025,1989-04-11T07:50:00Z,2025-09-16T10:42:00Z,6.09,TRUE,-0.05709,0.12602,-0.00875,6.10705,8.1902,0.6962,0.00242,-0.02014,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Dissolved Oxygen Saturation,All,Field,TRUE,348,20,1998,2025,1998-06-04T00:00:00Z,2025-10-28T12:08:00Z,80,TRUE,-0.24039,0.02014,-0.81667,98.90328,16.1546,0.1355,-0.18655,-1.84976,-1,1,-1,Decreasing trend
39,Rookery Bay National Estuarine Research Reserve,Dissolved Oxygen Saturation,Bottom,Field,FALSE,78,7,2015,2024,2015-03-17T10:40:00Z,2024-11-07T08:55:00Z,64.05,,,,,,,,,,,0,2,Insufficient data
39,Rookery Bay National Estuarine Research Reserve,Dissolved Oxygen Saturation,Surface,Field,TRUE,254,20,1998,2025,1998-06-04T00:00:00Z,2025-10-28T12:08:00Z,83.3,TRUE,-0.05629,0.60877,-0.24167,88.87956,6.8451,0.8115,0.47988,-0.84126,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Salinity,All,All,TRUE,15669,54,1954,2025,1954-02-10T00:00:00Z,2025-09-16T10:42:00Z,32.8,TRUE,-0.13914,0.00003,-0.03861,34.19169,7.5233,0.7553,-0.02136,-0.05756,-1,1,-1,Decreasing trend
39,Rookery Bay National Estuarine Research Reserve,Salinity,All,Field,TRUE,15669,54,1954,2025,1954-02-10T00:00:00Z,2025-09-16T10:42:00Z,32.8,TRUE,-0.13914,0.00003,-0.03861,34.19169,7.5233,0.7553,-0.02136,-0.05756,-1,0,-1,Decreasing trend
39,Rookery Bay National Estuarine Research Reserve,Salinity,Bottom,All,TRUE,7130,36,1989,2025,1989-04-11T07:55:00Z,2025-05-20T12:46:00Z,32.5,TRUE,-0.06591,0.08898,-0.0524,31.52664,5.2917,0.9162,0.00804,-0.1125,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Salinity,Bottom,Field,TRUE,7130,36,1989,2025,1989-04-11T07:55:00Z,2025-05-20T12:46:00Z,32.5,TRUE,-0.06591,0.08898,-0.0524,31.52664,5.2917,0.9162,0.00804,-0.1125,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Salinity,Surface,All,TRUE,8430,53,1954,2025,1954-02-10T00:00:00Z,2025-09-16T10:42:00Z,33,TRUE,0.02517,0.4665,0.00683,32.53476,5.2443,0.9188,0.02792,-0.01155,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Salinity,Surface,Field,TRUE,8430,53,1954,2025,1954-02-10T00:00:00Z,2025-09-16T10:42:00Z,33,TRUE,0.02517,0.4665,0.00683,32.53476,5.2443,0.9188,0.02792,-0.01155,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Secchi Depth,All,Field,TRUE,740,22,1998,2025,1998-07-01T00:00:00Z,2025-09-16T10:42:00Z,-1.06681,TRUE,0.24016,0.00034,0.015,-1.22762,14.8591,0.189,0.02218,0.00695,1,1,1,Increasing trend
39,Rookery Bay National Estuarine Research Reserve,Total Nitrogen,All,Lab,TRUE,4746,35,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,0.31962,TRUE,0.01298,0.80667,0.00037,0.39109,11.843,0.3756,0.00272,-0.00191,0,1,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Total Nitrogen,Bottom,Lab,FALSE,103,7,1994,2025,1994-04-25T11:40:00Z,2025-05-21T11:35:00Z,0.45,,,,,,,,,,,0,2,Insufficient data
39,Rookery Bay National Estuarine Research Reserve,Total Nitrogen,Surface,Lab,TRUE,4643,35,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,0.314,TRUE,0.00281,0.99469,0,0.40151,10.5996,0.4774,0.00246,-0.00214,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Total Phosphorus,All,Lab,TRUE,4881,36,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,0.04,TRUE,0.00929,0.87756,0.00001,0.0477,12.1562,0.352,0.00019,-0.00015,0,1,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Total Phosphorus,Bottom,Lab,FALSE,107,9,1992,2025,1992-04-15T11:55:00Z,2025-05-21T11:35:00Z,0.047,,,,,,,,,,,0,2,Insufficient data
39,Rookery Bay National Estuarine Research Reserve,Total Phosphorus,Surface,Lab,TRUE,4774,36,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,0.03976,TRUE,0.00666,0.92301,0.00001,0.04759,10.0099,0.5295,0.00018,-0.00017,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Total Suspended Solids,All,Lab,TRUE,906,32,1989,2025,1989-04-11T08:40:00Z,2025-05-06T10:27:00Z,8,TRUE,0.38553,0,0.28571,-1.21736,21.2528,0.0308,0.34623,0.23678,1,1,1,Increasing trend
39,Rookery Bay National Estuarine Research Reserve,Total Suspended Solids,Bottom,Lab,FALSE,13,4,1992,2002,1992-04-15T11:55:00Z,2002-10-21T17:15:00Z,15,,,,,,,,,,,0,2,Insufficient data
39,Rookery Bay National Estuarine Research Reserve,Total Suspended Solids,Surface,Lab,TRUE,893,31,1989,2025,1989-04-11T08:40:00Z,2025-05-06T10:27:00Z,8,TRUE,0.41701,0,0.3,-1.71444,21.2971,0.0304,0.35789,0.25,1,0,1,Increasing trend
39,Rookery Bay National Estuarine Research Reserve,Turbidity,All,All,TRUE,7184,33,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,4.6975,TRUE,0.19513,0.00001,0.08221,4.75436,16.2743,0.1312,0.11818,0.04594,1,0,1,Increasing trend
39,Rookery Bay National Estuarine Research Reserve,Turbidity,All,Field,TRUE,746,10,2000,2023,2000-07-10T00:00:00Z,2023-01-07T21:53:00Z,7.795,TRUE,0.10149,0.3751,0.08407,6.99898,15.4178,0.1642,0.65392,-0.15223,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Turbidity,All,Lab,TRUE,6438,33,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,4.3975,TRUE,0.20684,0,0.0849,4.35994,13.2325,0.2784,0.11846,0.04988,1,1,1,Increasing trend
39,Rookery Bay National Estuarine Research Reserve,Turbidity,Bottom,All,FALSE,109,9,1992,2025,1992-04-15T11:55:00Z,2025-05-21T11:35:00Z,7.5,,,,,,,,,,,0,2,Insufficient data
39,Rookery Bay National Estuarine Research Reserve,Turbidity,Bottom,Lab,FALSE,109,9,1992,2025,1992-04-15T11:55:00Z,2025-05-21T11:35:00Z,7.5,,,,,,,,,,,0,2,Insufficient data
39,Rookery Bay National Estuarine Research Reserve,Turbidity,Surface,All,TRUE,7074,33,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,4.625,TRUE,0.18611,0.00002,0.076,4.94306,14.3255,0.2155,0.10771,0.04228,1,0,1,Increasing trend
39,Rookery Bay National Estuarine Research Reserve,Turbidity,Surface,Field,TRUE,745,10,2000,2023,2000-07-10T00:00:00Z,2023-01-07T21:53:00Z,7.79,TRUE,0.10149,0.3751,0.08407,6.99898,15.4178,0.1642,0.65392,-0.15223,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,Turbidity,Surface,Lab,TRUE,6329,33,1989,2025,1989-04-11T08:40:00Z,2025-10-28T12:08:00Z,4.32,TRUE,0.19999,0,0.08088,4.72157,11.472,0.4046,0.10922,0.04527,1,0,1,Increasing trend
39,Rookery Bay National Estuarine Research Reserve,Water Temperature,All,Field,TRUE,15682,51,1954,2025,1954-02-10T00:00:00Z,2025-10-28T12:08:00Z,26.63,TRUE,0.10655,0.00119,0.01256,25.43479,9.5896,0.5676,0.02096,0.00525,1,1,1,Increasing trend
39,Rookery Bay National Estuarine Research Reserve,Water Temperature,Bottom,Field,TRUE,7181,36,1989,2025,1989-04-11T07:55:00Z,2025-05-21T11:35:00Z,26.7,TRUE,0.08494,0.02951,0.01899,25.5472,12.0254,0.3617,0.03773,0.00192,1,0,1,Increasing trend
39,Rookery Bay National Estuarine Research Reserve,Water Temperature,Surface,Field,TRUE,8381,51,1954,2025,1954-02-10T00:00:00Z,2025-10-28T12:08:00Z,26.67,TRUE,0.07157,0.02588,0.00966,25.83489,11.0736,0.4371,0.01882,0.00133,1,0,1,Increasing trend
39,Rookery Bay National Estuarine Research Reserve,pH,All,Field,TRUE,6488,39,1955,2025,1955-02-24T00:00:00Z,2025-10-28T12:08:00Z,7.88,TRUE,-0.21625,0,-0.00536,8.11057,18.457,0.0716,-0.00353,-0.00755,-1,1,-1,Decreasing trend
39,Rookery Bay National Estuarine Research Reserve,pH,Bottom,Field,TRUE,239,14,1989,2025,1989-04-11T07:55:00Z,2025-05-21T11:35:00Z,7.76,TRUE,-0.21254,0.09076,-0.00759,8.31851,5.0332,0.9295,0.00228,-0.02095,0,0,0,No detectable trend
39,Rookery Bay National Estuarine Research Reserve,pH,Surface,Field,TRUE,6182,39,1955,2025,1955-02-24T00:00:00Z,2025-10-28T12:08:00Z,7.8875,TRUE,-0.16512,0.00001,-0.00423,8.04885,17.491,0.0942,-0.00222,-0.00629,-1,0,-1,Decreasing trend
40,St. Andrews Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",All,Lab,TRUE,899,20,2003,2025,2003-09-01T00:00:00Z,2025-12-10T12:47:00Z,1.2,TRUE,-0.00297,0.89457,-0.00106,1.25198,14.1898,0.2227,0.01376,-0.01519,0,1,0,No detectable trend
40,St. Andrews Aquatic Preserve,"Chlorophyll a, Corrected for Pheophytin",Surface,Lab,TRUE,899,20,2003,2025,2003-09-01T00:00:00Z,2025-12-10T12:47:00Z,1.2,TRUE,-0.00297,0.89457,-0.00106,1.25198,14.1898,0.2227,0.01376,-0.01519,0,0,0,No detectable trend
40,St. Andrews Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",All,Lab,TRUE,1239,34,1990,2025,1990-02-11T00:00:00Z,2025-12-10T12:47:00Z,1.3,TRUE,-0.08555,0.05672,-0.007,1.60005,6.7012,0.8227,0,-0.01621,0,1,0,No detectable trend
40,St. Andrews Aquatic Preserve,"Chlorophyll a, Uncorrected for Pheophytin",Surface,Lab,TRUE,1235,34,1990,2025,1990-02-11T00:00:00Z,2025-12-10T12:47:00Z,1.3,TRUE,-0.08462,0.06012,-0.00675,1.60005,6.7982,0.8152,0,-0.01602,0,0,0,No detectable trend
40,St. Andrews Aquatic Preserve,Colored Dissolved Organic Matter,All,Lab,TRUE,164,23,2001,2024,2001-05-04T00:00:00Z,2024-10-17T09:45:00Z,6,TRUE,0.19591,0.6403,0.01515,3,12.0244,0.2834,0.24576,-0.07608,0,1,0,No detectable trend
