"","Region","MonitoringID","AreaID","ManagedAreaName","ProgramID","ProgramName","ProgramLocationID","ParameterName","Units","RelativeDepth","N_Data","N_Years","EarliestYear","LatestYear","SufficientData","Season","Median","Independent","tau","z","p_z","chi_sq","p_chi_sq","SennSlope","SennIntercept","Trend"
"3469","NW",15,3,"Apalachicola National Estuarine Research Reserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apalmwq","Water Temperature","Degrees C","bottom",1798,6,2017,2022,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3470","NW",16,3,"Apalachicola National Estuarine Research Reserve",355,"Apalachicola National Estuarine Research Reserve System-Wide Monitoring Program","apapcwq","Water Temperature","Degrees C","bottom",1805,6,2017,2022,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3471","NW",17,4,"Banana River Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3472","NW",18,5,"Big Bend Seagrasses Aquatic Preserve",7,"National Water Information System","02313700","Water Temperature","Degrees C","surface",955,4,2019,2022,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3473","NW",19,5,"Big Bend Seagrasses Aquatic Preserve",7,"National Water Information System","02323566","Water Temperature","Degrees C","surface",1272,8,2015,2022,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3474","NW",20,5,"Big Bend Seagrasses Aquatic Preserve",7,"National Water Information System","02326526","Water Temperature","Degrees C","surface",1193,7,2016,2022,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3475","NW",21,5,"Big Bend Seagrasses Aquatic Preserve",7,"National Water Information System","291652083064100","Water Temperature","Degrees C","surface",66,1,2000,2000,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3476","NW",22,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSK","Water Temperature","Degrees C","bottom",2582,10,2004,2015,TRUE,"All",21.7197916666667,TRUE,-0.2136,-16.2257,0,73.2239,0,-0.361458333333334,26.8561051461914,-1
"3477","NW",22,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSK","Water Temperature","Degrees C","bottom",2582,10,2004,2015,TRUE,"1",13.3010416666667,TRUE,-0.1959,-4.2977,0,NA,NA,-0.434709595959596,17.6481376262626,-1
"3478","NW",22,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSK","Water Temperature","Degrees C","bottom",2582,10,2004,2015,TRUE,"2",14.2302083333333,TRUE,-0.3272,-7.032,0,NA,NA,-0.800520833333333,21.4348958333333,-1
"3479","NW",22,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSK","Water Temperature","Degrees C","bottom",2582,10,2004,2015,TRUE,"3",18.2979166666667,TRUE,0.0654,1.4959,0.1347,NA,NA,0.113328171921922,17.1646349474474,1
"3480","NW",22,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSK","Water Temperature","Degrees C","bottom",2582,10,2004,2015,TRUE,"4",21.3390625,TRUE,-0.237,-5.3952,0,NA,NA,-0.472333480788675,26.0623973078868,-1
"3481","NW",22,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSK","Water Temperature","Degrees C","bottom",2582,10,2004,2015,TRUE,"5",25.2927083333333,TRUE,-0.2343,-4.817,0,NA,NA,-0.346527777777778,28.2381944444444,-1
"3482","NW",22,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSK","Water Temperature","Degrees C","bottom",2582,10,2004,2015,TRUE,"6",29.3818181818182,TRUE,-0.1956,-4.2512,0,NA,NA,-0.189311079545455,31.0856178977273,-1
"3483","NW",22,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSK","Water Temperature","Degrees C","bottom",2582,10,2004,2015,TRUE,"7",30.0817708333333,TRUE,-0.1956,-4.2813,0,NA,NA,-0.190277777777778,31.7942708333333,-1
"3484","NW",22,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSK","Water Temperature","Degrees C","bottom",2582,10,2004,2015,TRUE,"8",29.9239130434783,TRUE,-0.2033,-4.4589,0,NA,NA,-0.292687169928549,32.2654104029067,-1
"3485","NW",22,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSK","Water Temperature","Degrees C","bottom",2582,10,2004,2015,TRUE,"9",28.2755208333333,TRUE,-0.0997,-2.1985,0.0279,NA,NA,-0.139322916666667,29.5294270833333,-1
"3486","NW",22,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSK","Water Temperature","Degrees C","bottom",2582,10,2004,2015,TRUE,"10",24.046875,TRUE,-0.251,-5.3903,0,NA,NA,-0.450367248062015,27.6498129844961,-1
"3487","NW",22,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSK","Water Temperature","Degrees C","bottom",2582,10,2004,2015,TRUE,"11",18.9484375,TRUE,-0.3529,-8.2065,0,NA,NA,-0.787310924369749,25.6405803571429,-1
"3488","NW",22,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSK","Water Temperature","Degrees C","bottom",2582,10,2004,2015,TRUE,"12",15.5522321428571,TRUE,-0.3461,-7.742,0,NA,NA,-0.770408681765389,21.7155015969803,-1
"3489","NW",23,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSST","Water Temperature","Degrees C","bottom",399,2,2019,2020,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3490","NW",24,5,"Big Bend Seagrasses Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSSW","Water Temperature","Degrees C","bottom",2403,8,2009,2016,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3491","NW",25,7,"Biscayne Bay-Cape Florida to Monroe County Line Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3492","NW",26,6,"Biscayne Bay Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3493","NW",27,8,"Boca Ciega Bay Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3494","NW",28,9,"Cape Haze Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3495","NW",29,10,"Cape Romano-Ten Thousand Islands Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3496","NW",30,11,"Cockroach Bay Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3497","NW",31,13,"Coupon Bight Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3498","NW",32,14,"Estero Bay Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3499","NW",33,15,"Florida Keys National Marine Sanctuary",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3500","NW",34,16,"Fort Clinch State Park Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3501","NW",35,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","EX4","Water Temperature","Degrees C","Surface",1,1,2002,2002,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3502","NW",36,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P09","Water Temperature","Degrees C","Surface",87,10,2002,2016,TRUE,"All",25.735,TRUE,0.1071,1.2109,0.2259,9.7426,0.5537,0.0587299999999999,22.9405542410714,0
"3503","NW",36,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P09","Water Temperature","Degrees C","Surface",87,10,2002,2016,TRUE,"1",13.05635,TRUE,0.1667,0,1,NA,NA,0.292960384615384,9.83378576923077,0
"3504","NW",36,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P09","Water Temperature","Degrees C","Surface",87,10,2002,2016,TRUE,"2",13.9070333333333,TRUE,0.1,0,1,NA,NA,0.126453846153846,12.2631333333333,0
"3505","NW",36,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P09","Water Temperature","Degrees C","Surface",87,10,2002,2016,TRUE,"3",17.07375,TRUE,-0.6667,-1.019,0.3082,NA,NA,-0.11207931547619,18.0824638392857,0
"3506","NW",36,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P09","Water Temperature","Degrees C","Surface",87,10,2002,2016,TRUE,"4",21.23555,TRUE,0.2667,0.5738,0.5661,NA,NA,0.130553348214286,19.6036331473214,0
"3507","NW",36,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P09","Water Temperature","Degrees C","Surface",87,10,2002,2016,TRUE,"5",25.842125,TRUE,-0.0222,0,1,NA,NA,-0.00319375000000003,25.872465625,0
"3508","NW",36,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P09","Water Temperature","Degrees C","Surface",87,10,2002,2016,TRUE,"6",28.07311,TRUE,0.3333,1.2623,0.2068,NA,NA,0.1716225,26.61431875,0
"3509","NW",36,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P09","Water Temperature","Degrees C","Surface",87,10,2002,2016,TRUE,"7",29.5068,TRUE,-0.1389,-0.4193,0.675,NA,NA,-0.00574545454545472,29.5585090909091,0
"3510","NW",36,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P09","Water Temperature","Degrees C","Surface",87,10,2002,2016,TRUE,"8",30.161105,TRUE,0.1556,0.541,0.5885,NA,NA,0.0427333333333332,29.776505,0
"3511","NW",36,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P09","Water Temperature","Degrees C","Surface",87,10,2002,2016,TRUE,"9",29.34668,TRUE,0.1389,0.4256,0.6704,NA,NA,0.14266,27.63476,0
"3512","NW",36,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P09","Water Temperature","Degrees C","Surface",87,10,2002,2016,TRUE,"10",25.9125125,TRUE,-0.2,-0.3757,0.7071,NA,NA,-0.185883333333334,26.7489875,0
"3513","NW",36,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P09","Water Temperature","Degrees C","Surface",87,10,2002,2016,TRUE,"11",21.3387,TRUE,0.1389,0.4193,0.675,NA,NA,0.166257142857143,20.0086428571429,0
"3514","NW",36,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P09","Water Temperature","Degrees C","Surface",87,10,2002,2016,TRUE,"12",15.4743333333333,TRUE,0.9,2.0212,0.0433,NA,NA,0.487294615384616,9.62679794871795,0
"3515","NW",37,17,"Fort Pickens State Park Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P26","Water Temperature","Degrees C","Surface",10,2,2011,2012,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3516","NW",38,18,"Gasparilla Sound-Charlotte Harbor Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3517","NW",39,19,"Guana River Marsh Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3518","NW",40,20,"Guana Tolomato Matanzas National Estuarine Research Reserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3519","NW",41,21,"Indian River-Malabar to Vero Beach Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3520","NW",42,22,"Indian River-Vero Beach to Ft. Pierce Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3521","NW",43,23,"Jensen Beach to Jupiter Inlet Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3522","NW",44,24,"Lake Jackson Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3523","NW",45,25,"Lemon Bay Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3524","NW",46,26,"Lignumvitae Key Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3525","NW",47,27,"Loxahatchee River-Lake Worth Creek Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3526","NW",48,28,"Matlacha Pass Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3527","NW",49,29,"Mosquito Lagoon Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3528","NW",50,30,"Nassau River-St. Johns River Marshes Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3529","NW",51,48,"Nature Coast Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSHS","Water Temperature","Degrees C","bottom",3102,12,2004,2016,TRUE,"All",24.546875,TRUE,0.0215,1.9397,0.0524,58.7472,0,0.0250000000000004,24.3909381200397,0
"3530","NW",51,48,"Nature Coast Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSHS","Water Temperature","Degrees C","bottom",3102,12,2004,2016,TRUE,"1",15.934375,TRUE,0.0185,0.4745,0.6351,NA,NA,0.0322916666666668,15.740625,0
"3531","NW",51,48,"Nature Coast Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSHS","Water Temperature","Degrees C","bottom",3102,12,2004,2016,TRUE,"2",17.3807291666667,TRUE,0.1007,2.3002,0.0214,NA,NA,0.160416666666666,16.4182291666667,0
"3532","NW",51,48,"Nature Coast Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSHS","Water Temperature","Degrees C","bottom",3102,12,2004,2016,TRUE,"3",20.6927083333333,TRUE,0.0372,0.8744,0.3819,NA,NA,0.0572916666666679,20.3489583333333,0
"3533","NW",51,48,"Nature Coast Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSHS","Water Temperature","Degrees C","bottom",3102,12,2004,2016,TRUE,"4",24.01875,TRUE,0.0713,1.6316,0.1028,NA,NA,0.0913628472222223,23.5619357638889,0
"3534","NW",51,48,"Nature Coast Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSHS","Water Temperature","Degrees C","bottom",3102,12,2004,2016,TRUE,"5",27.1760416666667,TRUE,0.2086,5.1666,0,NA,NA,0.165972222222222,26.1802083333333,0
"3535","NW",51,48,"Nature Coast Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSHS","Water Temperature","Degrees C","bottom",3102,12,2004,2016,TRUE,"6",29.9072916666667,TRUE,-0.1127,-2.6617,0.0078,NA,NA,-0.0770833333333329,30.3697916666667,0
"3536","NW",51,48,"Nature Coast Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSHS","Water Temperature","Degrees C","bottom",3102,12,2004,2016,TRUE,"7",30.6786458333333,TRUE,-0.0461,-1.0493,0.2941,NA,NA,-0.0291666666666668,30.8536458333333,0
"3537","NW",51,48,"Nature Coast Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSHS","Water Temperature","Degrees C","bottom",3102,12,2004,2016,TRUE,"8",30.5651041666667,TRUE,0.0696,1.6825,0.0925,NA,NA,0.0531250000000014,30.2463541666667,0
"3538","NW",51,48,"Nature Coast Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSHS","Water Temperature","Degrees C","bottom",3102,12,2004,2016,TRUE,"9",28.8932291666667,TRUE,0.0814,2.0634,0.0391,NA,NA,0.0670138888888889,28.4911458333333,0
"3539","NW",51,48,"Nature Coast Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSHS","Water Temperature","Degrees C","bottom",3102,12,2004,2016,TRUE,"10",25.1479166666667,TRUE,-0.0103,-0.2701,0.7871,NA,NA,-0.0130952380952384,25.2199404761905,0
"3540","NW",51,48,"Nature Coast Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSHS","Water Temperature","Degrees C","bottom",3102,12,2004,2016,TRUE,"11",19.9421875,TRUE,-0.1302,-2.9889,0.0028,NA,NA,-0.171354166666667,20.9703125,0
"3541","NW",51,48,"Nature Coast Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSHS","Water Temperature","Degrees C","bottom",3102,12,2004,2016,TRUE,"12",17.85625,TRUE,-0.0542,-1.3086,0.1907,NA,NA,-0.100625,18.46,0
"3542","NW",52,31,"North Fork St. Lucie Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3543","NW",53,32,"Oklawaha River Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3544","NW",54,33,"Pellicer Creek Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3545","NW",55,34,"Pine Island Sound Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3546","NW",56,35,"Pinellas County Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3547","NW",57,36,"Rainbow Springs Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3548","NW",58,37,"Rocky Bayou State Park Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3549","NW",59,38,"Rookery Bay Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3550","NW",60,39,"Rookery Bay National Estuarine Research Reserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3551","NW",61,12,"Southeast Florida Coral Reef Ecosystem Conservation Area",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3552","NW",62,40,"St. Andrews State Park Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3553","NW",63,41,"St. Joseph Bay Aquatic Preserve",468,"Central Panhandle Aquatic Preserves Continuous Water Quality Monitoring","CPRH","Water Temperature","Degrees C","bottom",2040,7,2005,2011,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3554","NW",64,42,"St. Joseph Bay State Buffer Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3555","NW",65,43,"St. Martins Marsh Aquatic Preserve",471,"Big Bend Seagrasses Aquatic Preserves Continuous Water Quality Monitoring","BBSCH","Water Temperature","Degrees C","bottom",789,3,2018,2020,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3556","NW",66,44,"Terra Ceia Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3557","NW",67,45,"Tomoka Marsh Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3558","NW",68,46,"Wekiva River Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3559","NW",69,47,"Yellow River Marsh Aquatic Preserve",467,"Yellow River Marsh Aquatic Preserve Continuous Water Quality Monitoring","YRMAP1","Water Temperature","Degrees C","bottom",1745,5,2015,2019,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3560","NW",70,47,"Yellow River Marsh Aquatic Preserve",505,"Pensacola Bay Water Quality Monitoring Program","P11","Water Temperature","Degrees C","Surface",40,7,2002,2012,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3561","SE",1,1,"Alligator Harbor Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3562","SE",2,2,"Apalachicola Bay Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3563","SE",3,3,"Apalachicola National Estuarine Research Reserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3564","SE",4,4,"Banana River Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3565","SE",5,5,"Big Bend Seagrasses Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3566","SE",6,7,"Biscayne Bay-Cape Florida to Monroe County Line Aquatic Preserve",986,"Water Temperature on Coral Reefs in the Florida Keys","6","Water Temperature","Degrees C","Surface",2522,8,2013,2020,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3567","SE",7,6,"Biscayne Bay Aquatic Preserve",5077,"Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring","BBBB14","Water Temperature","Degrees C","bottom",988,3,2019,2021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3568","SE",8,6,"Biscayne Bay Aquatic Preserve",5077,"Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring","BBJT71","Water Temperature","Degrees C","bottom",1032,3,2019,2021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3569","SE",9,6,"Biscayne Bay Aquatic Preserve",5077,"Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring","BBLR03","Water Temperature","Degrees C","bottom",911,3,2019,2021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3570","SE",10,6,"Biscayne Bay Aquatic Preserve",5077,"Biscayne Bay Aquatic Preserves Continuous Water Quality Monitoring","BBMRDW","Water Temperature","Degrees C","bottom",272,1,2021,2021,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3571","SE",11,8,"Boca Ciega Bay Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3572","SE",12,9,"Cape Haze Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3573","SE",13,10,"Cape Romano-Ten Thousand Islands Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3574","SE",14,11,"Cockroach Bay Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3575","SE",15,13,"Coupon Bight Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3576","SE",16,14,"Estero Bay Aquatic Preserve",NA,NA,NA,"Water Temperature","Degrees C",NA,0,0,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
