ProgramID|ProgramName|LocationID|ProgramLocationID|QuadIdentifier|ReefIdentifier|LiveDate|LiveDate_Qualifier|SampleDate|Year|Month|ManagedAreaName|Region.x|SurveyMethod|HabitatClassification|QuadSize_m2|MADup|Density_m2|Number_of_Oysters_Counted_Total_Count|Number_of_Oysters_Counted_Live_Count|Number_of_Oysters_Counted_Dead_Count|UniversalReefID|Region.y|MA_plotlab|Subtidal|RelYear|YearDiff|DensIndex|NTotIndex|NLiveIndex|NDeadIndex|Treatment
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2022_6_3|FRK2|2022|Exact|2022-06-17T00:00:00Z|2022|6|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|1216||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|62|1960|565157||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2020_10_3|FRK2|2020|Exact|2020-10-28T00:00:00Z|2020|10|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|784||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|60|1960|565249||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2008_6_2|FRK2|2008|Exact|2008-06-20T00:00:00Z|2008|6|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|1328||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|48|1960|565250||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2010_5_2|FRK2|2010|Exact|2010-05-12T00:00:00Z|2010|5|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|2880||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|50|1960|565251||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2009_10_1|FRK2|2009|Exact|2009-10-01T00:00:00Z|2009|10|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|2016||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|49|1960|565253||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2013_10_3|FRK2|2013|Exact|2013-10-10T00:00:00Z|2013|10|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|976||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|53|1960|565257||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2007_5_1|FRK2|2007|Exact|2007-05-25T00:00:00Z|2007|5|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|1648||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|47|1960|570662||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2016_11_3|FRK2|2016|Exact|2016-11-17T00:00:00Z|2016|11|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|720||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|56|1960|570663||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2015_5_2|FRK2|2015|Exact|2015-05-22T00:00:00Z|2015|5|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|896||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|55|1960|571319||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2016_5_3|FRK2|2016|Exact|2016-05-13T00:00:00Z|2016|5|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|672||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|56|1960|571321||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2015_10_2|FRK2|2015|Exact|2015-10-16T00:00:00Z|2015|10|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|800||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|55|1960|571322||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2008_6_1|FRK2|2008|Exact|2008-06-20T00:00:00Z|2008|6|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|1472||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|48|1960|571415||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2011_11_3|FRK2|2011|Exact|2011-11-21T00:00:00Z|2011|11|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|1312||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|51|1960|582094||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2022_12_1|FRK2|2022|Exact|2022-12-28T00:00:00Z|2022|12|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|16||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|62|1960|582095||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2014_5_3|FRK2|2014|Exact|2014-05-21T00:00:00Z|2014|5|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|768||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|54|1960|583905||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2015_10_3|FRK2|2015|Exact|2015-10-16T00:00:00Z|2015|10|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|784||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|55|1960|583906||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2011_5_3|FRK2|2011|Exact|2011-05-16T00:00:00Z|2011|5|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|2000||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|51|1960|583907||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2013_5_2|FRK2|2013|Exact|2013-05-22T00:00:00Z|2013|5|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|1216||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|53|1960|585446||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2022_12_3|FRK2|2022|Exact|2022-12-28T00:00:00Z|2022|12|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|16||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|62|1960|585447||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2007_10_3|FRK2|2007|Exact|2007-10-01T00:00:00Z|2007|10|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|2464||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|47|1960|589891||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2016_11_2|FRK2|2016|Exact|2016-11-17T00:00:00Z|2016|11|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|576||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|56|1960|589892||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2014_5_2|FRK2|2014|Exact|2014-05-21T00:00:00Z|2014|5|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|640||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|54|1960|591423||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2010_10_2|FRK2|2010|Exact|2010-10-04T00:00:00Z|2010|10|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|928||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|50|1960|592561||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2022_12_2|FRK2|2022|Exact|2022-12-28T00:00:00Z|2022|12|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|32||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|62|1960|592562||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2206|FRK2|196816_2206_2022_6_2|FRK2|2022|Exact|2022-06-17T00:00:00Z|2022|6|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|1168||||196816||Lemon Bay Aquatic Preserve_Natural|FALSE|62|1960|592568||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2205|FRK1A|196818_2205_2013_10_2|FRK1A|2013|Exact|2013-10-10T00:00:00Z|2013|10|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|560||||196818||Lemon Bay Aquatic Preserve_Natural|FALSE|53|1960|593012||||
972|Sarasota County Comprehensive Oyster Monitoring Program|2205|FRK1A|196818_2205_2013_10_1|FRK1A|2013|Exact|2013-10-10T00:00:00Z|2013|10|Lemon Bay Aquatic Preserve|SW|Random Quadrat|Natural|0.0625|1|256||||196818||Lemon Bay Aquatic Preserve_Natural|FALSE|53|1960|602099||||
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2016_3_TB_Ref1|TB_Ref1|2016|Exact|2016-03-01T00:00:00Z|2016|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|496||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|2|2014|39652||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2015_3_TB_Ref2|TB_Ref2|2015|Exact|2015-03-01T00:00:00Z|2015|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|592||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|1|2014|39653||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2023_3_TB_Reference|TB_Reference|2023|Exact|2023-03-15T00:00:00Z|2023|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|576||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|9|2014|39965||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2018_3_TB_Ref1|TB_Ref1|2018|Exact|2018-03-01T00:00:00Z|2018|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1200||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|4|2014|44590||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2018_3_TB_Ref3|TB_Ref3|2018|Exact|2018-03-01T00:00:00Z|2018|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|832||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|4|2014|45034||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2019_3_TB_Ref1|TB_Ref1|2019|Exact|2019-03-01T00:00:00Z|2019|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|448||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|5|2014|45035||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2016_3_TB_Ref3|TB_Ref3|2016|Exact|2016-03-01T00:00:00Z|2016|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1296||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|2|2014|45171||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2018_3_TB_Ref2|TB_Ref2|2018|Exact|2018-03-01T00:00:00Z|2018|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1088||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|4|2014|45172||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2021_3_TB_Reference|TB_Reference|2021|Exact|2021-03-11T00:00:00Z|2021|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|384||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|7|2014|45841||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2023_3_TB_Reference|TB_Reference|2023|Exact|2023-03-15T00:00:00Z|2023|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1632||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|9|2014|45904||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2020_4_TB_Reference|TB_Reference|2020|Exact|2020-04-15T00:00:00Z|2020|4|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|720||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|6|2014|45905||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2020_4_TB_Reference|TB_Reference|2020|Exact|2020-04-15T00:00:00Z|2020|4|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|768||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|6|2014|46127||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2021_3_TB_Reference|TB_Reference|2021|Exact|2021-03-11T00:00:00Z|2021|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|624||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|7|2014|46131||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2019_2_TB_Reference|TB_Reference|2019|Exact|2019-02-26T00:00:00Z|2019|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|960||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|5|2014|46326||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2016_2_TB_Reference|TB_Reference|2016|Exact|2016-02-23T00:00:00Z|2016|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1280||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|2|2014|46359||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2019_3_TB_Ref3|TB_Ref3|2019|Exact|2019-03-01T00:00:00Z|2019|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|640||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|5|2014|85186||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2017_2_TB_Ref5|TB_Ref5|2017|Exact|2017-02-01T00:00:00Z|2017|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|864||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|3|2014|85190||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2015_3_TB_Ref3|TB_Ref3|2015|Exact|2015-03-01T00:00:00Z|2015|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|160||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|1|2014|85192||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2020_4_TB_Ref5|TB_Ref5|2020|Exact|2020-04-01T00:00:00Z|2020|4|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|720||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|6|2014|85323||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2022_2_TB_Reference|TB_Reference|2022|Exact|2022-02-26T00:00:00Z|2022|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|416||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|8|2014|92717||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2021_3_TB_Reference|TB_Reference|2021|Exact|2021-03-11T00:00:00Z|2021|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|112||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|7|2014|92719||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2019_2_TB_Reference|TB_Reference|2019|Exact|2019-02-26T00:00:00Z|2019|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|640||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|5|2014|92720||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2021_3_TB_Reference|TB_Reference|2021|Exact|2021-03-11T00:00:00Z|2021|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|144||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|7|2014|92954||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2018_3_TB_Ref4|TB_Ref4|2018|Exact|2018-03-01T00:00:00Z|2018|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|480||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|4|2014|150666||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2016_3_TB_Ref5|TB_Ref5|2016|Exact|2016-03-01T00:00:00Z|2016|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1008||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|2|2014|150667||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2020_4_TB_Ref2|TB_Ref2|2020|Exact|2020-04-01T00:00:00Z|2020|4|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1600||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|6|2014|151011||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2017_2_TB_Ref2|TB_Ref2|2017|Exact|2017-02-01T00:00:00Z|2017|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1104||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|3|2014|151012||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2015_3_TB_Ref1|TB_Ref1|2015|Exact|2015-03-01T00:00:00Z|2015|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|208||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|1|2014|151014||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2020_4_TB_Ref4|TB_Ref4|2020|Exact|2020-04-01T00:00:00Z|2020|4|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1264||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|6|2014|151016||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2020_4_TB_Ref3|TB_Ref3|2020|Exact|2020-04-01T00:00:00Z|2020|4|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|896||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|6|2014|151017||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2019_2_TB_Reference|TB_Reference|2019|Exact|2019-02-26T00:00:00Z|2019|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|144||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|5|2014|154427||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2019_3_TB_Ref4|TB_Ref4|2019|Exact|2019-03-01T00:00:00Z|2019|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|144||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|5|2014|173552||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2017_2_TB_Ref1|TB_Ref1|2017|Exact|2017-02-01T00:00:00Z|2017|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1312||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|3|2014|173553||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2017_2_TB_Ref4|TB_Ref4|2017|Exact|2017-02-01T00:00:00Z|2017|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1120||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|3|2014|173557||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2016_3_TB_Ref2|TB_Ref2|2016|Exact|2016-03-01T00:00:00Z|2016|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|448||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|2|2014|173692||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2019_3_TB_Ref5|TB_Ref5|2019|Exact|2019-03-01T00:00:00Z|2019|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|960||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|5|2014|173693||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2020_4_TB_Reference|TB_Reference|2020|Exact|2020-04-15T00:00:00Z|2020|4|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1600||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|6|2014|177520||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2016_3_TB_Ref4|TB_Ref4|2016|Exact|2016-03-01T00:00:00Z|2016|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|304||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|2|2014|179166||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2017_2_TB_Ref3|TB_Ref3|2017|Exact|2017-02-01T00:00:00Z|2017|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|416||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|3|2014|179167||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2015_3_TB_Ref4|TB_Ref4|2015|Exact|2015-03-01T00:00:00Z|2015|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|400||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|1|2014|183561||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2022_2_TB_Reference|TB_Reference|2022|Exact|2022-02-26T00:00:00Z|2022|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|416||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|8|2014|183696||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2022_2_TB_Reference|TB_Reference|2022|Exact|2022-02-26T00:00:00Z|2022|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1504||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|8|2014|183697||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2019_2_TB_Reference|TB_Reference|2019|Exact|2019-02-26T00:00:00Z|2019|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|288||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|5|2014|183698||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2023_3_TB_Reference|TB_Reference|2023|Exact|2023-03-15T00:00:00Z|2023|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1440||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|9|2014|184952||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2023_3_TB_Reference|TB_Reference|2023|Exact|2023-03-15T00:00:00Z|2023|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|416||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|9|2014|184954||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2016_2_TB_Reference|TB_Reference|2016|Exact|2016-02-23T00:00:00Z|2016|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|448||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|2|2014|185592||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2015_3_TB_Ref5|TB_Ref5|2015|Exact|2015-03-01T00:00:00Z|2015|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|704||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|1|2014|193810||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2019_3_TB_Ref2|TB_Ref2|2019|Exact|2019-03-01T00:00:00Z|2019|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|288||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|5|2014|193812||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2020_4_TB_Reference|TB_Reference|2020|Exact|2020-04-15T00:00:00Z|2020|4|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|1264||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|6|2014|202359||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2019_2_TB_Reference|TB_Reference|2019|Exact|2019-02-26T00:00:00Z|2019|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|448||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|5|2014|202360||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2016_2_TB_Reference|TB_Reference|2016|Exact|2016-02-23T00:00:00Z|2016|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|496||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|2|2014|202361||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2023_3_TB_Reference|TB_Reference|2023|Exact|2023-03-15T00:00:00Z|2023|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|208||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|9|2014|203651||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2022_2_TB_Reference|TB_Reference|2022|Exact|2022-02-26T00:00:00Z|2022|2|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|192||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|8|2014|203652||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2020_4_TB_Reference|TB_Reference|2020|Exact|2020-04-15T00:00:00Z|2020|4|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|896||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|6|2014|203653||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2021_3_TB_Reference|TB_Reference|2021|Exact|2021-03-11T00:00:00Z|2021|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|176||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|7|2014|203654||||Reference
4012|SCCF Oyster Restoration Monitoring|349625|TB_Reference|170711_349625_2018_3_TB_Ref5|TB_Ref5|2018|Exact|2018-03-01T00:00:00Z|2018|3|Pine Island Sound Aquatic Preserve|SW|Random Quadrat|Natural|1|1|2976||||170711||Pine Island Sound Aquatic Preserve_Natural|FALSE|4|2014|214764||||Reference
